epoch,step,train/brier_fde,train/minADE6,train/minFDE6,train/miss_rate,train/nuscenes/brier_fde,train/nuscenes/minADE6,train/nuscenes/minFDE6,train/nuscenes/miss_rate,val/brier_fde,val/minADE6,val/minFDE6,val/miss_rate,val/nuscenes/brier_fde,val/nuscenes/minADE6,val/nuscenes/minFDE6,val/nuscenes/miss_rate
87,87,9.228684425354004,4.7311296463012695,8.393380165100098,0.6557376980781555,9.228684425354004,4.7311296463012695,8.393380165100098,0.6557376980781555,,,,,,,,
88,88,,,,,,,,,9.547030448913574,4.731794357299805,8.713738441467285,0.7213114500045776,9.547030448913574,4.731794357299805,8.713738441467285,0.7213114500045776
88,88,9.334152221679688,4.739198207855225,8.499982833862305,0.688524603843689,9.334152221679688,4.739198207855225,8.499982833862305,0.688524603843689,,,,,,,,
89,89,,,,,,,,,9.545574188232422,4.729980945587158,8.712313652038574,0.7213114500045776,9.545574188232422,4.729980945587158,8.712313652038574,0.7213114500045776
89,89,9.280952453613281,4.725675582885742,8.44773006439209,0.6557376980781555,9.280952453613281,4.725675582885742,8.44773006439209,0.6557376980781555,,,,,,,,
90,90,,,,,,,,,9.545392036437988,4.728170394897461,8.712141036987305,0.7213114500045776,9.545392036437988,4.728170394897461,8.712141036987305,0.7213114500045776
90,90,9.26991081237793,4.727803707122803,8.437602996826172,0.688524603843689,9.26991081237793,4.727803707122803,8.437602996826172,0.688524603843689,,,,,,,,
91,91,,,,,,,,,9.545429229736328,4.726372241973877,8.71220588684082,0.7213114500045776,9.545429229736328,4.726372241973877,8.71220588684082,0.7213114500045776
91,91,9.252382278442383,4.729139804840088,8.419195175170898,0.6721311211585999,9.252382278442383,4.729139804840088,8.419195175170898,0.6721311211585999,,,,,,,,
92,92,,,,,,,,,9.541217803955078,4.724660873413086,8.707996368408203,0.7213114500045776,9.541217803955078,4.724660873413086,8.707996368408203,0.7213114500045776
92,92,9.26418399810791,4.7257771492004395,8.430567741394043,0.6557376980781555,9.26418399810791,4.7257771492004395,8.430567741394043,0.6557376980781555,,,,,,,,
93,93,,,,,,,,,9.541287422180176,4.723019123077393,8.708077430725098,0.7213114500045776,9.541287422180176,4.723019123077393,8.708077430725098,0.7213114500045776
93,93,9.288825988769531,4.7316670417785645,8.454639434814453,0.6721311211585999,9.288825988769531,4.7316670417785645,8.454639434814453,0.6721311211585999,,,,,,,,
94,94,,,,,,,,,9.540216445922852,4.721530914306641,8.707006454467773,0.7377049326896667,9.540216445922852,4.721530914306641,8.707006454467773,0.7377049326896667
94,94,9.256267547607422,4.711725234985352,8.422996520996094,0.6393442749977112,9.256267547607422,4.711725234985352,8.422996520996094,0.6393442749977112,,,,,,,,
95,95,,,,,,,,,9.536263465881348,4.719952583312988,8.703055381774902,0.7377049326896667,9.536263465881348,4.719952583312988,8.703055381774902,0.7377049326896667
95,95,9.29272747039795,4.714913845062256,8.460862159729004,0.688524603843689,9.29272747039795,4.714913845062256,8.460862159729004,0.688524603843689,,,,,,,,
96,96,,,,,,,,,9.533644676208496,4.7181901931762695,8.700434684753418,0.7377049326896667,9.533644676208496,4.7181901931762695,8.700434684753418,0.7377049326896667
96,96,9.272177696228027,4.702085018157959,8.440255165100098,0.6721311211585999,9.272177696228027,4.702085018157959,8.440255165100098,0.6721311211585999,,,,,,,,
97,97,,,,,,,,,9.525373458862305,4.716693878173828,8.692163467407227,0.7213114500045776,9.525373458862305,4.716693878173828,8.692163467407227,0.7213114500045776
97,97,9.293155670166016,4.716073036193848,8.460702896118164,0.7049180269241333,9.293155670166016,4.716073036193848,8.460702896118164,0.7049180269241333,,,,,,,,
98,98,,,,,,,,,9.51452922821045,4.715251445770264,8.681306838989258,0.7213114500045776,9.51452922821045,4.715251445770264,8.681306838989258,0.7213114500045776
98,98,9.297359466552734,4.713351249694824,8.463658332824707,0.6721311211585999,9.297359466552734,4.713351249694824,8.463658332824707,0.6721311211585999,,,,,,,,
99,99,,,,,,,,,9.50521469116211,4.713878154754639,8.671998023986816,0.7213114500045776,9.50521469116211,4.713878154754639,8.671998023986816,0.7213114500045776
99,99,9.247806549072266,4.712190628051758,8.414959907531738,0.6393442749977112,9.247806549072266,4.712190628051758,8.414959907531738,0.6393442749977112,,,,,,,,
