epoch,step,train/brier_fde,train/minADE6,train/minFDE6,train/miss_rate,train/nuscenes/brier_fde,train/nuscenes/minADE6,train/nuscenes/minFDE6,train/nuscenes/miss_rate,val/brier_fde,val/minADE6,val/minFDE6,val/miss_rate,val/nuscenes/brier_fde,val/nuscenes/minADE6,val/nuscenes/minFDE6,val/nuscenes/miss_rate
87,87,9.939629554748535,4.790374755859375,9.105274200439453,0.688524603843689,9.939629554748535,4.790374755859375,9.105274200439453,0.688524603843689,,,,,,,,
88,88,,,,,,,,,10.331313133239746,4.864139080047607,9.497918128967285,0.7213114500045776,10.331313133239746,4.864139080047607,9.497918128967285,0.7213114500045776
88,88,9.893363952636719,4.77339506149292,9.060073852539062,0.6557376980781555,9.893363952636719,4.77339506149292,9.060073852539062,0.6557376980781555,,,,,,,,
89,89,,,,,,,,,10.328158378601074,4.859609603881836,9.49474811553955,0.7213114500045776,10.328158378601074,4.859609603881836,9.49474811553955,0.7213114500045776
89,89,9.901544570922852,4.767956256866455,9.067463874816895,0.6721311211585999,9.901544570922852,4.767956256866455,9.067463874816895,0.6721311211585999,,,,,,,,
90,90,,,,,,,,,10.315200805664062,4.855682849884033,9.481789588928223,0.7213114500045776,10.315200805664062,4.855682849884033,9.481789588928223,0.7213114500045776
90,90,9.88147258758545,4.7610907554626465,9.04794692993164,0.688524603843689,9.88147258758545,4.7610907554626465,9.04794692993164,0.688524603843689,,,,,,,,
91,91,,,,,,,,,10.300019264221191,4.851839542388916,9.466611862182617,0.7213114500045776,10.300019264221191,4.851839542388916,9.466611862182617,0.7213114500045776
91,91,9.886665344238281,4.761845588684082,9.052618026733398,0.6721311211585999,9.886665344238281,4.761845588684082,9.052618026733398,0.6721311211585999,,,,,,,,
92,92,,,,,,,,,10.275125503540039,4.847682952880859,9.441695213317871,0.7049180269241333,10.275125503540039,4.847682952880859,9.441695213317871,0.7049180269241333
92,92,9.800430297851562,4.741408824920654,8.967610359191895,0.688524603843689,9.800430297851562,4.741408824920654,8.967610359191895,0.688524603843689,,,,,,,,
93,93,,,,,,,,,10.248249053955078,4.843670845031738,9.414861679077148,0.6721311211585999,10.248249053955078,4.843670845031738,9.414861679077148,0.6721311211585999
93,93,9.756216049194336,4.7371392250061035,8.924649238586426,0.6721311211585999,9.756216049194336,4.7371392250061035,8.924649238586426,0.6721311211585999,,,,,,,,
94,94,,,,,,,,,10.215293884277344,4.83973503112793,9.381903648376465,0.6721311211585999,10.215293884277344,4.83973503112793,9.381903648376465,0.6721311211585999
94,94,9.775696754455566,4.741832256317139,8.941749572753906,0.688524603843689,9.775696754455566,4.741832256317139,8.941749572753906,0.688524603843689,,,,,,,,
95,95,,,,,,,,,10.192580223083496,4.834842205047607,9.359150886535645,0.6721311211585999,10.192580223083496,4.834842205047607,9.359150886535645,0.6721311211585999
95,95,9.735074996948242,4.729575157165527,8.901701927185059,0.6721311211585999,9.735074996948242,4.729575157165527,8.901701927185059,0.6721311211585999,,,,,,,,
96,96,,,,,,,,,10.179296493530273,4.828859329223633,9.345952033996582,0.6721311211585999,10.179296493530273,4.828859329223633,9.345952033996582,0.6721311211585999
96,96,9.755971908569336,4.725304126739502,8.923177719116211,0.6557376980781555,9.755971908569336,4.725304126739502,8.923177719116211,0.6557376980781555,,,,,,,,
97,97,,,,,,,,,10.177485466003418,4.822205543518066,9.344127655029297,0.688524603843689,10.177485466003418,4.822205543518066,9.344127655029297,0.688524603843689
97,97,9.721664428710938,4.722308158874512,8.889533996582031,0.6721311211585999,9.721664428710938,4.722308158874512,8.889533996582031,0.6721311211585999,,,,,,,,
98,98,,,,,,,,,10.188689231872559,4.816647052764893,9.35533332824707,0.688524603843689,10.188689231872559,4.816647052764893,9.35533332824707,0.688524603843689
98,98,9.768017768859863,4.710223197937012,8.935813903808594,0.6721311211585999,9.768017768859863,4.710223197937012,8.935813903808594,0.6721311211585999,,,,,,,,
99,99,,,,,,,,,10.188352584838867,4.812152862548828,9.354928016662598,0.688524603843689,10.188352584838867,4.812152862548828,9.354928016662598,0.688524603843689
99,99,9.779149055480957,4.707671642303467,8.946272850036621,0.7049180269241333,9.779149055480957,4.707671642303467,8.946272850036621,0.7049180269241333,,,,,,,,
